CustomerID,Recency,Frequency,Monetary
14399.0,394,8,2108.21
18272.0,2,9,4385.98
14698.0,1,5,1217.27
14628.0,91,5,1998.0
18189.0,77,3,1403.73
14151.0,673,2,679.45
13802.0,138,19,26259.11
14249.0,410,12,5400.46
17051.0,194,4,706.49
13733.0,410,2,487.03
15237.0,1,4,1412.32
12557.0,16,8,18716.14
14821.0,366,7,1278.95
16947.0,235,5,955.21
16466.0,33,15,3767.09
13389.0,11,3,797.96
13654.0,43,11,6308.0
18226.0,44,26,11878.88
15015.0,501,13,2354.97
12731.0,23,17,25775.71
17889.0,212,7,746.42
17739.0,11,18,7730.59
14514.0,61,9,4380.04
16229.0,87,6,2867.86
13643.0,31,10,2156.77
12595.0,504,1,299.02
15395.0,325,1,107.45
13396.0,29,2,1360.99
12963.0,8,12,3601.59
12960.0,413,4,1322.07
16737.0,53,2,835.2
15271.0,7,24,4640.29
13668.0,2,35,12948.48
12688.0,113,1,4873.81
14646.0,1,151,528602.52
13131.0,23,7,3313.77
15260.0,100,25,9188.23
16925.0,540,1,125.65
17351.0,36,12,1988.23
16174.0,126,7,2246.75
16554.0,42,8,2841.72
16218.0,29,13,4439.97
17504.0,206,18,9490.17
16588.0,386,4,1361.28
17540.0,24,6,1590.6
14051.0,0,37,22394.4
17038.0,30,2,743.17
13561.0,215,11,1803.4
12474.0,17,31,12372.75
16098.0,87,14,4441.3
17738.0,19,13,4183.56
16293.0,21,15,4657.95
13076.0,457,1,135.4
12523.0,19,23,4352.35
13611.0,89,10,3297.93
13148.0,29,26,8497.82
13796.0,499,1,289.7
13584.0,306,3,385.7
16720.0,26,3,758.74
16670.0,16,20,8030.15
16086.0,59,10,2864.99
16407.0,12,14,2761.65
14396.0,65,7,2079.73
15439.0,404,4,1269.05
17719.0,37,15,5396.04
14420.0,99,4,1639.17
15272.0,57,6,2030.95
13092.0,70,12,2140.28
14383.0,38,3,1247.69
13875.0,53,14,4814.37
16011.0,8,29,5838.96
13223.0,200,6,969.12
14056.0,1,23,8152.71
17852.0,11,5,657.81
14454.0,376,5,977.3
12524.0,9,17,11126.11
18170.0,33,9,2878.0
16308.0,37,7,5120.0
16919.0,156,24,5108.01
17220.0,24,21,4457.31
16266.0,73,14,1757.95
18123.0,24,3,666.64
16233.0,71,9,1965.71
17653.0,36,4,1207.56
13487.0,57,5,846.87
14573.0,179,13,2565.12
17190.0,58,7,1726.57
16315.0,330,2,402.71
14225.0,434,4,2031.07
14534.0,2,26,6187.66
16092.0,114,6,1587.94
12719.0,5,2,644.95
14421.0,57,6,2469.37
15661.0,317,8,1215.95
16176.0,421,4,2052.69
14344.0,127,20,3333.7
18245.0,7,20,6324.98
17044.0,25,12,11962.3
13488.0,17,23,15587.88
15298.0,2,23,9459.37
13709.0,3,18,7571.35
13865.0,58,4,501.56
17382.0,65,8,902.28
15513.0,33,35,27750.55
16439.0,722,1,310.7
15365.0,25,13,4557.13
15999.0,735,1,20.4
14967.0,49,6,1982.61
14276.0,98,7,2102.68
17139.0,15,25,19566.76
15065.0,37,5,3326.86
16864.0,434,2,409.25
17402.0,4,23,5095.53
14290.0,11,8,4516.56
15944.0,276,4,2164.24
17404.0,4,23,47781.12
16650.0,71,7,1916.11
15321.0,70,12,6709.73
14494.0,25,3,401.46
13044.0,291,11,4848.05
14966.0,14,6,1064.26
12768.0,450,1,168.69
16475.0,88,4,544.3
14389.0,65,5,1898.01
17601.0,239,2,413.08
13291.0,155,11,3270.79
16474.0,7,7,1810.65
17516.0,15,6,947.5
14199.0,218,4,1091.7
15940.0,311,1,35.8
15218.0,10,22,11468.83
13047.0,31,24,8795.16
15110.0,23,6,1505.85
17792.0,467,2,368.35
16887.0,35,3,658.17
13280.0,122,7,2293.33
13513.0,126,3,824.59
15649.0,336,4,2170.35
15512.0,155,4,331.58
15375.0,690,1,60.96
13795.0,388,4,836.3
17554.0,1,5,1952.45
15856.0,4,52,33847.27
13520.0,58,11,6909.4
14950.0,19,1,371.2
18168.0,176,16,3698.8
13632.0,24,8,3645.81
16081.0,56,8,4436.56
13823.0,18,7,3403.45
16628.0,29,7,2318.1
13213.0,56,11,3851.52
12444.0,21,5,5005.46
16855.0,23,2,328.4
17324.0,17,12,2298.12
13173.0,4,11,2565.76
16754.0,372,29,67502.47
14922.0,393,2,843.74
13758.0,11,15,9416.98
14741.0,11,7,1897.59
15850.0,19,6,1006.75
17917.0,45,3,335.03
12712.0,28,21,7193.66
12840.0,143,7,4041.97
18025.0,379,6,1177.72
15737.0,14,8,1188.12
15874.0,63,21,11284.76
14395.0,2,20,8110.61
14078.0,101,9,1689.71
17314.0,24,17,4904.43
13764.0,70,6,2919.62
17530.0,1,12,3092.33
15446.0,376,3,399.75
15840.0,58,2,355.56
15527.0,18,23,5554.89
18244.0,430,2,568.64
12482.0,576,29,23691.4
18155.0,75,3,371.62
15948.0,8,3,1509.09
12817.0,281,3,690.98
17628.0,81,1,75.75
17482.0,487,2,775.64
15714.0,11,5,783.96
12681.0,14,45,30868.28
14158.0,40,1,507.66
14645.0,156,3,876.89
16186.0,22,26,9026.11
18185.0,249,1,304.25
16013.0,3,84,57140.44
12602.0,58,1,153.12
15788.0,508,1,221.83
12504.0,18,4,779.05
13064.0,12,6,1666.84
17594.0,85,4,2497.88
12901.0,8,28,17654.54
14423.0,218,3,916.61
15186.0,14,5,1403.2
12828.0,2,6,1018.71
17841.0,1,211,70081.86
12841.0,4,40,7464.19
13636.0,36,5,949.12
13680.0,1,12,11419.67
13740.0,240,5,1582.77
15005.0,15,56,13977.08
13042.0,598,3,1488.59
14512.0,187,7,1215.97
16021.0,395,2,487.03
15579.0,68,5,1250.63
12582.0,238,4,1980.4
13018.0,16,35,9763.16
16232.0,43,7,2712.97
14850.0,311,7,1770.96
15356.0,31,13,3382.69
12889.0,381,4,385.46
12778.0,19,9,1775.68
14001.0,45,9,4530.09
13891.0,378,3,859.21
15793.0,14,8,2399.57
17736.0,9,3,377.44
12875.0,143,5,1356.99
15251.0,9,21,20324.54
14727.0,274,3,463.73
13233.0,74,4,1176.46
16016.0,3,11,2446.42
12468.0,187,5,3670.74
14188.0,30,6,2054.36
14540.0,9,11,3709.64
14597.0,11,6,2184.63
14149.0,220,1,446.62
16448.0,198,2,361.12
13956.0,5,5,1019.27
14094.0,439,1,311.77
17267.0,127,2,317.2
13533.0,182,3,269.09
13918.0,49,2,1212.84
15893.0,481,1,305.28
16858.0,368,10,4668.28
13142.0,19,1,307.09
13811.0,183,3,814.5
12609.0,78,9,3435.86
13763.0,63,3,5217.44
17392.0,306,3,585.92
14014.0,77,3,1948.21
17715.0,200,2,489.6
13846.0,24,4,1307.79
17063.0,21,13,3638.53
14306.0,51,6,3151.4
17343.0,355,6,1259.94
12699.0,417,1,638.11
13031.0,407,5,3292.84
17112.0,502,1,197.57
16036.0,87,4,2556.84
15113.0,9,3,3509.43
16550.0,108,18,9368.24
15149.0,133,5,1554.61
15910.0,0,15,2661.17
15674.0,73,13,6948.23
16487.0,577,2,209.4
12581.0,39,1,197.71
15100.0,333,7,2894.7
18258.0,464,6,2059.67
12555.0,682,1,129.23
17923.0,282,3,497.0
16265.0,9,12,6935.17
18059.0,23,3,306.46
17634.0,36,9,2358.59
14169.0,430,2,621.51
13337.0,546,1,1575.26
13573.0,50,6,904.52
12414.0,217,6,952.41
15803.0,51,4,1929.66
17270.0,469,2,601.45
17339.0,94,3,362.36
15233.0,401,1,59.4
15886.0,60,4,1052.87
17320.0,100,6,2895.77
17031.0,11,6,2773.85
15471.0,2,3,1292.01
13634.0,33,16,5033.77
15405.0,189,2,659.84
12487.0,730,1,285.3
17971.0,548,1,161.94
12978.0,385,5,2502.82
13023.0,64,3,1449.03
18196.0,95,4,1457.19
15608.0,28,5,1785.98
18001.0,12,6,924.14
13617.0,40,8,1278.75
15303.0,290,3,1224.18
15231.0,621,1,250.26
16827.0,393,5,392.13
17555.0,19,5,1045.74
12848.0,675,1,208.0
13809.0,305,3,679.7
17358.0,303,5,861.01
16531.0,22,11,2298.33
13515.0,72,6,1265.82
16201.0,3,5,2112.12
16773.0,57,3,421.24
13297.0,7,7,4368.62
14851.0,23,3,829.41
14105.0,239,5,5988.83
12356.0,22,6,6371.73
13417.0,4,6,1669.49
13427.0,19,6,1006.53
12842.0,70,4,1917.99
13302.0,155,2,159.2
13083.0,4,3,395.43
17502.0,9,4,689.1
13535.0,402,1,89.5
13899.0,16,2,388.52
13081.0,11,28,59205.15
17366.0,432,2,1077.24
15690.0,4,2,239.76
15706.0,63,4,1060.56
14302.0,430,3,742.9
16477.0,63,11,4320.02
16868.0,394,3,384.56
16156.0,8,20,6188.18
14689.0,208,1,112.8
13902.0,632,5,34095.26
16354.0,63,5,1119.46
17442.0,36,15,4620.3
13206.0,400,13,8308.19
12657.0,11,4,1643.18
13301.0,103,4,618.09
15671.0,18,7,2657.13
12421.0,15,6,1098.6
13204.0,731,1,966.66
14342.0,21,6,918.44
16733.0,529,1,259.68
17478.0,408,2,1272.8
14553.0,19,9,1818.6
16269.0,437,1,717.57
13485.0,233,11,3019.22
14184.0,66,1,452.89
14000.0,211,5,2046.34
17488.0,641,1,336.5
15424.0,254,3,597.78
14865.0,7,4,129.72
13376.0,99,3,1019.76
13048.0,14,9,4049.13
14720.0,5,3,663.81
17150.0,376,6,1357.95
15378.0,462,2,246.5
17662.0,661,2,412.92
12984.0,18,1,97.5
12923.0,64,3,770.42
13033.0,357,2,220.55
15861.0,12,12,4369.2
16804.0,23,3,536.99
17623.0,32,7,2365.77
17371.0,17,6,655.37
12391.0,21,6,2724.84
14341.0,45,18,4452.02
15227.0,36,9,2488.49
14550.0,10,4,1345.06
17836.0,47,1,110.21
13258.0,11,5,1009.43
12957.0,9,13,8706.97
18040.0,19,2,357.2
12948.0,16,9,2317.43
15170.0,406,1,81.15
14757.0,75,1,420.5
15925.0,194,1,207.15
18171.0,58,9,2437.31
15470.0,575,1,63.42
15515.0,387,1,171.81
13815.0,22,8,7475.74
16538.0,541,3,395.07
15951.0,8,3,1013.17
15766.0,64,3,831.06
15369.0,492,11,6251.26
12867.0,26,13,7829.26
15676.0,18,3,3435.76
14496.0,311,7,2668.23
18202.0,199,3,1396.99
14919.0,539,1,359.35
13963.0,308,17,3011.87
15639.0,134,3,1065.08
17312.0,138,3,644.3
12547.0,197,3,383.58
15270.0,15,21,8524.86
13754.0,151,3,447.05
16899.0,7,8,1695.77
17806.0,11,1,546.04
15855.0,136,6,1052.72
15314.0,199,3,820.45
15030.0,71,8,1979.91
15523.0,84,16,17259.19
17082.0,33,6,4732.03
13972.0,70,2,190.25
12351.0,375,1,300.93
13150.0,484,3,449.97
15554.0,277,1,217.2
13904.0,37,2,332.64
16998.0,149,5,402.0
15491.0,95,6,3100.09
13896.0,625,1,388.55
14363.0,402,2,227.47
12788.0,463,4,444.9
16952.0,109,5,795.83
17384.0,19,3,507.55
17365.0,12,15,8184.49
14125.0,10,3,2720.63
15262.0,323,3,418.82
17914.0,3,1,329.36
16279.0,21,9,5698.28
12836.0,59,15,6559.73
16766.0,273,2,1145.6
15647.0,415,1,169.0
16669.0,23,3,1348.88
17332.0,528,5,838.27
15037.0,376,2,397.76
14403.0,130,6,1880.51
18239.0,218,6,2150.36
16203.0,58,6,1114.54
14723.0,10,11,2050.25
13261.0,268,2,944.1
14621.0,1,9,3000.57
15575.0,619,1,30.1
14090.0,324,1,76.32
14846.0,427,1,437.4
14037.0,176,6,836.95
15866.0,101,1,211.89
15252.0,36,5,2103.41
14820.0,21,9,1274.76
13762.0,218,5,2472.48
13861.0,429,2,273.26
14685.0,576,8,4536.64
14451.0,60,12,3258.68
12754.0,235,3,3010.74
14960.0,8,2,221.27
15762.0,65,2,583.75
17843.0,303,2,320.4
12640.0,23,3,1174.58
14794.0,2,10,1953.9
13560.0,7,1,171.42
15163.0,18,2,304.47
16711.0,3,9,2868.48
14806.0,75,2,303.43
16376.0,8,2,974.96
18097.0,7,11,4627.92
15181.0,66,5,1200.2
17114.0,5,8,801.12
16641.0,105,2,554.5
15054.0,12,2,302.1
17167.0,379,3,867.11
17222.0,65,6,1579.51
17185.0,591,3,229.46
14929.0,32,2,836.69
17047.0,85,6,2289.23
13761.0,50,6,1952.17
14202.0,381,3,847.76
15137.0,520,2,823.4
12457.0,66,8,2995.91
13585.0,530,3,684.54
16872.0,77,6,1213.13
15628.0,4,17,5652.26
12955.0,1,11,4757.16
13647.0,9,8,3041.68
14651.0,67,9,2025.52
16251.0,512,1,128.31
16043.0,37,8,1856.59
14866.0,10,19,20850.22
17205.0,53,3,999.35
13411.0,107,1,213.55
13957.0,417,3,458.25
13877.0,86,3,449.68
15731.0,553,1,125.3
15400.0,92,8,1302.3
15679.0,24,4,781.28
13501.0,288,3,2885.11
12518.0,0,5,2056.89
13490.0,654,1,154.25
17534.0,53,5,1668.83
16200.0,4,12,5608.1
15821.0,44,2,570.96
16562.0,476,1,223.86
14544.0,24,3,2938.53
15673.0,88,9,6204.32
16428.0,413,3,638.49
13405.0,74,6,1213.81
16032.0,456,6,1965.72
13821.0,144,6,1379.08
14839.0,418,3,915.28
13165.0,46,3,1451.16
15729.0,212,3,192.55
17075.0,17,10,2236.63
18161.0,15,6,1803.1
18262.0,140,3,577.54
12542.0,484,2,481.88
14346.0,120,5,2315.75
16933.0,1,9,3099.3
12882.0,9,2,1463.04
16854.0,417,2,1408.96
13876.0,63,1,122.7
14373.0,358,1,76.55
13032.0,52,9,2815.96
17723.0,127,7,3378.4
16115.0,9,12,2553.8
17305.0,648,1,2135.46
16949.0,3,6,1286.27
16690.0,72,4,353.03
17224.0,501,1,100.86
13579.0,14,5,1539.04
16008.0,23,15,5339.13
16463.0,21,4,1422.4
12359.0,57,10,8873.39
13050.0,14,35,12314.53
15787.0,26,3,933.26
16625.0,274,5,1654.03
12525.0,498,3,973.73
17164.0,32,7,2467.35
13311.0,4,2,598.57
15533.0,19,3,807.57
16815.0,453,2,406.02
18039.0,374,4,548.22
17109.0,29,8,1291.71
16984.0,88,9,10350.53
17460.0,94,16,2228.27
17539.0,617,4,1176.84
12485.0,529,1,708.1
16877.0,12,6,846.62
13308.0,22,4,1670.37
17665.0,493,1,563.1
13242.0,112,7,699.4
14603.0,274,1,660.0
15066.0,53,1,893.59
15415.0,313,1,559.61
13587.0,63,4,1673.5
17294.0,669,2,467.79
15784.0,467,2,848.33
13690.0,59,1,172.25
16083.0,100,4,2351.42
17827.0,5,6,2376.17
14699.0,214,4,702.6
15187.0,1,16,4777.18
14245.0,219,2,1693.45
14951.0,79,1,311.69
14299.0,8,27,14499.49
16681.0,72,7,1921.84
16934.0,54,6,2083.14
15451.0,434,2,226.86
13783.0,487,4,1542.09
12906.0,11,5,2919.81
15495.0,379,1,246.5
16511.0,21,6,1760.49
17410.0,16,5,1214.72
15980.0,88,7,6543.68
13630.0,5,7,2031.78
14678.0,579,1,403.39
13589.0,14,6,1120.74
14762.0,263,2,417.57
14168.0,420,2,370.45
15974.0,39,7,3442.15
14329.0,17,15,9887.62
18221.0,22,6,1424.94
16137.0,680,1,422.7
17609.0,40,11,1887.9
13457.0,688,2,148.22
17074.0,562,1,203.05
17159.0,21,5,2099.59
13416.0,43,3,940.8
12412.0,74,6,2596.93
16020.0,16,3,851.01
17934.0,51,3,1049.15
15730.0,65,5,1726.58
15563.0,22,7,2859.46
13499.0,17,5,1159.11
12604.0,79,2,254.18
15052.0,319,1,207.73
16336.0,420,4,3517.69
17790.0,26,20,2779.41
16706.0,37,3,531.35
17749.0,178,3,1026.18
14466.0,29,13,4646.9
13903.0,400,1,165.45
15684.0,547,3,173.95
15599.0,26,3,1250.06
16385.0,60,5,1028.55
15792.0,399,2,933.84
17991.0,225,3,300.3
16146.0,157,4,946.38
17456.0,365,2,1225.42
16333.0,7,22,26626.8
16940.0,52,8,6427.66
13717.0,32,8,1763.3
13357.0,257,5,3805.51
15032.0,256,8,13780.65
12790.0,192,2,591.85
16999.0,23,2,484.82
14104.0,154,5,743.53
14113.0,3,16,7092.61
16004.0,474,5,2146.39
16835.0,128,6,1538.41
12386.0,337,2,660.8
12358.0,1,5,3887.07
17887.0,129,1,111.35
14474.0,46,2,1258.89
13447.0,23,3,1129.14
15009.0,12,3,1259.43
17052.0,28,1,399.09
17610.0,540,5,1511.94
14465.0,246,11,3925.85
15305.0,555,1,93.6
12908.0,176,5,1776.0
13244.0,92,1,121.74
15917.0,247,5,530.17
16483.0,192,1,139.35
17414.0,43,6,2249.52
13466.0,184,5,1013.35
12717.0,151,3,1308.91
17817.0,4,6,788.15
13038.0,80,3,908.46
13614.0,24,6,2332.74
13735.0,24,13,9762.77
14675.0,16,2,1015.58
13166.0,283,2,875.93
15221.0,366,4,2465.45
15894.0,253,2,409.69
15686.0,420,1,90.0
13565.0,19,3,414.8
14700.0,32,5,3076.06
13548.0,96,3,901.44
13870.0,2,15,5712.08
17578.0,218,7,1047.33
15546.0,606,2,1079.1
12891.0,185,11,840.5
12464.0,10,8,1212.05
16370.0,82,4,1301.91
16644.0,177,2,833.78
12979.0,729,1,517.7
16756.0,214,7,1312.37
12821.0,214,2,220.8
15195.0,2,1,3861.0
16276.0,176,3,2629.39
15782.0,9,4,4014.1
16485.0,77,5,2287.19
12998.0,492,3,920.08
14058.0,462,2,469.19
15888.0,80,3,429.16
17245.0,204,2,371.63
14468.0,733,1,204.24
13917.0,49,2,272.04
15629.0,450,4,2240.9
13075.0,129,1,919.61
14441.0,0,11,4611.69
14657.0,17,6,1450.19
14798.0,52,8,724.31
17152.0,194,4,2016.5
14977.0,725,1,31.93
15283.0,390,3,148.33
15885.0,92,15,1951.82
18086.0,274,1,101.34
18121.0,149,2,653.3
12988.0,292,1,505.82
16636.0,438,4,3802.04
13905.0,732,1,312.65
15723.0,364,4,930.7
15173.0,380,7,1494.6
14260.0,471,3,824.28
17904.0,21,1,181.07
13029.0,30,5,1927.3
18101.0,11,5,622.01
16840.0,603,2,139.85
14788.0,7,3,1156.32
16958.0,435,1,778.49
16510.0,372,6,2025.6
12781.0,63,2,826.74
14769.0,2,17,15514.11
12451.0,10,8,12669.88
16327.0,14,16,10695.24
16438.0,5,5,798.35
13446.0,430,11,3881.89
12697.0,28,3,957.59
13622.0,696,1,658.95
14503.0,3,6,3543.26
14754.0,44,6,1547.93
16114.0,170,1,135.75
14962.0,270,4,366.91
13201.0,502,4,1233.06
16693.0,68,5,1179.48
13616.0,568,2,283.85
18125.0,29,4,1131.75
16182.0,72,9,9971.65
16213.0,78,1,159.0
17763.0,263,4,86.15
16468.0,74,3,787.52
12759.0,52,8,5020.74
17058.0,81,3,1179.89
17713.0,382,4,1198.09
17042.0,2,5,1036.58
14407.0,107,6,2157.73
16723.0,91,4,1231.36
13323.0,3,5,787.85
14408.0,10,11,4102.27
18063.0,390,2,186.6
14327.0,163,6,1894.93
13324.0,36,18,10513.47
14736.0,485,2,374.05
13958.0,379,8,4709.23
13686.0,182,3,409.04
15108.0,141,4,1300.25
16586.0,248,3,1462.78
16503.0,106,11,3614.34
16343.0,16,3,614.12
14177.0,86,13,2209.69
15053.0,4,3,693.95
18266.0,434,1,251.1
15848.0,621,1,137.99
17073.0,17,4,1446.09
12727.0,10,10,5679.53
17513.0,72,3,1158.8
16755.0,114,7,2864.68
14555.0,57,6,2304.03
15847.0,38,5,822.57
16275.0,196,3,2151.11
17089.0,386,1,128.45
13851.0,95,8,4606.46
18147.0,45,2,179.34
15569.0,103,10,3583.45
16392.0,269,3,756.7
14415.0,1,23,11980.09
17728.0,3,5,4238.76
16129.0,407,3,1396.05
15422.0,323,7,1619.97
13792.0,66,3,383.95
14239.0,43,21,4263.17
15562.0,351,3,671.43
13906.0,409,1,42.0
14412.0,42,3,1426.19
16171.0,59,1,73.2
12705.0,15,14,11762.1
14776.0,51,15,3708.3
17259.0,148,6,1820.34
14002.0,134,2,529.73
17654.0,277,1,117.55
15478.0,40,3,1983.48
13938.0,35,1,71.66
14711.0,10,11,2839.62
14127.0,122,6,1900.08
15371.0,662,1,59.4
16443.0,520,1,162.24
17041.0,26,6,1655.2
12578.0,21,4,4642.45
16910.0,4,8,1508.96
13711.0,218,9,1792.26
14129.0,1,9,2591.34
17637.0,31,2,547.06
15538.0,537,6,3358.4
13692.0,24,5,3114.4
14901.0,11,12,2281.4
12539.0,22,7,11214.75
14042.0,725,1,431.98
16291.0,682,1,117.72
17505.0,161,5,2435.48
17131.0,5,5,2463.17
12820.0,3,11,2689.52
14750.0,736,1,112.03
15295.0,654,1,207.04
14823.0,180,3,321.43
16634.0,222,6,1814.61
13940.0,17,4,839.14
13900.0,183,6,1610.59
13106.0,133,2,603.46
14360.0,31,4,2118.03
15063.0,213,1,370.8
13085.0,157,8,2433.28
12584.0,3,9,2338.15
16424.0,191,2,443.06
16991.0,421,1,1041.21
13657.0,10,2,382.14
17018.0,40,6,2287.7
15801.0,46,3,1063.95
13506.0,316,5,1639.2
14283.0,463,4,628.44
13157.0,49,9,5687.36
15245.0,134,8,4610.84
12572.0,8,2,1020.42
14931.0,4,5,1257.68
18024.0,152,2,389.78
15407.0,33,4,1046.74
16034.0,196,6,911.32
16288.0,470,1,129.85
17088.0,28,4,1991.01
12791.0,373,6,1056.11
12613.0,57,10,6817.37
13421.0,40,8,4058.75
12774.0,535,1,98.7
12605.0,376,4,1232.95
15580.0,376,8,1375.39
13753.0,287,4,2094.57
17043.0,32,8,2593.65
18088.0,61,1,166.03
12797.0,365,2,806.11
18127.0,19,4,556.13
14818.0,73,6,1153.56
16177.0,50,8,2247.31
14717.0,733,1,81.3
13052.0,212,7,3119.33
15532.0,25,10,3738.85
12869.0,681,1,337.67
17902.0,546,1,216.4
16582.0,113,1,313.62
16651.0,586,1,136.2
15367.0,57,11,5081.33
12876.0,57,4,4081.79
18135.0,29,10,1249.62
17154.0,75,1,329.34
16805.0,173,5,1091.34
17391.0,163,2,508.8
12566.0,86,1,351.65
12953.0,9,2,828.81
14295.0,40,5,2362.91
16350.0,21,9,2253.89
14147.0,78,9,2590.2
15327.0,52,1,208.75
16740.0,395,1,226.91
18257.0,39,12,4600.15
16195.0,723,1,323.25
17128.0,334,1,157.09
16125.0,367,14,4581.7
13395.0,185,3,1180.23
15837.0,64,2,777.01
15947.0,82,1,1708.24
12505.0,408,1,955.2
12367.0,4,1,168.9
17883.0,3,7,988.42
12512.0,66,2,132.18
13602.0,64,4,1025.17
12480.0,28,7,5464.85
14161.0,215,7,3280.08
17423.0,46,3,1118.95
17742.0,113,11,2098.48
14957.0,253,2,261.69
13158.0,94,5,1508.18
15124.0,22,4,450.82
17484.0,576,2,209.57
17476.0,395,2,489.86
17373.0,40,7,1167.5
13437.0,14,7,3408.06
15309.0,610,4,797.96
17046.0,157,5,1906.07
13476.0,178,5,2061.47
14594.0,7,2,618.33
13625.0,596,1,301.26
15304.0,60,9,919.55
17734.0,53,6,1442.32
14624.0,57,6,814.07
14128.0,60,3,924.21
16320.0,172,6,5628.99
15943.0,649,2,271.29
13781.0,250,3,778.83
13642.0,215,4,472.2
13413.0,639,6,429.44
12643.0,128,12,8304.82
13964.0,387,2,438.9
15325.0,103,8,1601.46
14506.0,17,7,3217.25
13475.0,191,4,1431.78
16608.0,453,2,1286.62
15296.0,50,12,10323.03
14988.0,211,7,2038.65
14665.0,60,7,2749.65
12404.0,682,1,63.24
13021.0,4,17,4887.24
12610.0,22,5,2099.54
14284.0,30,3,1299.65
13921.0,402,4,730.7
16134.0,21,5,2145.34
16342.0,75,4,322.41
17770.0,198,5,1143.27
13536.0,1,7,3444.39
15529.0,22,12,5079.32
12739.0,78,4,2726.73
17151.0,735,1,231.9
16609.0,15,7,5493.46
16845.0,618,1,253.88
17722.0,96,5,4430.36
14881.0,19,1,255.4
17374.0,218,3,727.11
16515.0,52,10,3179.06
15809.0,36,7,1274.44
12925.0,4,3,729.33
15014.0,43,2,257.67
14049.0,16,13,13023.4
17867.0,30,15,1582.05
16122.0,73,6,1001.34
13946.0,79,6,1876.23
12749.0,3,9,6897.36
12879.0,44,3,573.22
17045.0,113,5,827.68
15279.0,354,5,1580.54
17201.0,53,4,1143.1
13828.0,22,1,209.49
14265.0,109,4,1373.35
12366.0,633,1,500.24
18159.0,301,1,530.15
17368.0,23,14,2758.29
14487.0,26,7,1391.37
15139.0,239,2,178.96
16908.0,722,1,252.59
17714.0,320,5,1410.18
13516.0,21,4,1685.26
17036.0,383,1,176.9
16121.0,57,5,1450.04
13296.0,137,6,792.51
12943.0,558,2,496.5
16219.0,500,1,40.8
17310.0,387,2,1025.1
14004.0,43,11,6258.45
18214.0,530,4,1780.34
14819.0,64,4,456.41
15106.0,17,5,1422.52
12779.0,37,14,6722.27
15210.0,225,3,1176.19
15329.0,39,11,2958.83
16001.0,381,1,583.39
13615.0,318,8,6272.53
17999.0,37,3,718.8
15241.0,66,11,3050.16
16831.0,564,1,91.8
13894.0,23,3,564.62
15911.0,623,8,1700.24
14927.0,396,1,308.2
13752.0,124,7,1579.83
17812.0,12,7,1105.29
16517.0,277,1,162.7
18142.0,157,2,1019.52
12627.0,10,7,4478.53
12588.0,39,4,958.78
16321.0,72,7,604.55
12765.0,472,6,1404.58
12723.0,3,5,725.07
14498.0,42,10,3900.83
15742.0,619,1,156.87
18278.0,73,2,414.2
14853.0,24,5,1376.87
15644.0,166,4,803.54
17851.0,422,6,1552.35
12646.0,4,2,1346.97
13759.0,33,2,659.41
16613.0,70,1,618.59
16929.0,3,7,1295.39
15780.0,183,3,475.28
12919.0,8,6,1335.19
15835.0,44,4,954.09
18253.0,642,1,317.88
17169.0,57,3,1156.73
13385.0,329,1,534.57
16846.0,50,3,842.41
17635.0,424,3,1265.58
15938.0,112,9,734.81
12855.0,372,4,650.94
14261.0,50,2,1163.45
17182.0,422,2,321.3
15136.0,2,4,1286.7
14052.0,19,2,466.66
14596.0,626,1,222.22
12393.0,72,6,2399.45
17127.0,428,5,1155.03
16378.0,247,3,362.95
14157.0,19,5,978.69
15287.0,22,5,856.03
13786.0,367,6,3358.39
18286.0,476,2,1296.43
16836.0,39,4,782.37
12375.0,10,2,457.5
18035.0,35,5,1260.23
14810.0,40,13,2531.92
15752.0,39,9,4184.56
16312.0,432,1,171.15
12787.0,9,4,862.18
17975.0,15,24,7010.43
16209.0,88,9,4146.78
15370.0,40,8,3739.01
17809.0,16,20,11337.39
16891.0,1,11,1945.2
16494.0,296,1,826.53
13675.0,151,2,486.82
12977.0,156,4,513.88
13803.0,255,3,1338.91
16472.0,434,2,789.6
14172.0,605,3,369.02
15683.0,117,2,524.54
16551.0,95,7,2237.12
13232.0,12,7,1328.35
16708.0,45,1,656.63
15312.0,75,12,2930.19
14860.0,19,1,170.32
16894.0,502,3,1306.96
13707.0,267,5,3365.86
16727.0,364,4,1377.77
15207.0,416,3,683.92
13057.0,530,3,709.59
15595.0,487,1,357.6
15055.0,474,3,549.12
17356.0,311,5,946.47
13480.0,416,2,627.82
17979.0,35,4,732.41
15190.0,434,1,834.44
15026.0,80,5,1048.89
14153.0,483,1,233.4
17257.0,436,2,189.78
12742.0,625,1,1201.52
17807.0,395,3,437.87
16169.0,8,4,1822.97
14248.0,318,3,1032.95
18074.0,373,2,1509.04
15903.0,9,12,8939.84
14504.0,47,4,673.26
16359.0,7,16,2697.75
13156.0,385,3,1586.54
14971.0,35,3,1097.98
16785.0,409,1,533.78
18235.0,71,3,1796.48
14980.0,737,1,150.68
13994.0,3,6,2274.14
15652.0,91,5,1405.94
17086.0,7,6,2050.08
14073.0,32,1,151.04
14201.0,60,10,1193.54
15048.0,65,4,479.7
14405.0,386,1,195.0
13945.0,394,2,854.15
16702.0,415,4,1110.83
15354.0,603,3,284.4
16732.0,31,4,4387.64
15844.0,46,1,130.74
